low,high,mean,prob,state,t
0.4991123111525544,0.5997364167236668,0.5499168911562626,NA,--,2016-03-26
0.503105513084393,0.6033285007710274,0.5535689944464869,NA,--,2016-03-27
0.5076284009016687,0.6072172033097677,0.5577394327007349,NA,--,2016-03-28
0.5091854602115761,0.6084952179994094,0.5591035487898582,NA,--,2016-03-29
0.51085016757939,0.609622501741946,0.5604903595685459,NA,--,2016-03-30
0.5078694435461865,0.6067390194610269,0.5575325059147808,NA,--,2016-03-31
0.5030213373443658,0.6021688124141834,0.5528363256439667,NA,--,2016-04-01
0.4992558860409403,0.5985816580296034,0.5490776352347255,NA,--,2016-04-02
0.49536513166309426,0.5949036686563238,0.5453578102701909,NA,--,2016-04-03
0.49342292900291645,0.5928336552215105,0.5434575992254692,NA,--,2016-04-04
0.49387768486659506,0.5935126799460189,0.5442067467865285,NA,--,2016-04-05
0.4953802956819962,0.5945341132146944,0.5452390948770732,NA,--,2016-04-06
0.4984210628582835,0.5973997191866547,0.5483213359015241,NA,--,2016-04-07
0.4996784101597406,0.598790521739757,0.5495185394347631,NA,--,2016-04-08
0.49995228795394764,0.5989084889907679,0.5496358919124357,NA,--,2016-04-09
0.5011051653259779,0.5997921551039628,0.5505006499767844,NA,--,2016-04-10
0.5017812324470042,0.6002547199364777,0.5511198978990856,NA,--,2016-04-11
0.500559707650412,0.5990699358836676,0.5500015416087681,NA,--,2016-04-12
0.49963103630903677,0.5980883479707836,0.5491049256858769,NA,--,2016-04-13
0.4995553038838881,0.5980624820892612,0.549052895071685,NA,--,2016-04-14
0.4994796088550402,0.5985043724361477,0.5491565599668569,NA,--,2016-04-15
0.49931646569772337,0.5983937721039256,0.548917979748623,NA,--,2016-04-16
0.49915787138337464,0.5983422144737981,0.5488299940790797,NA,--,2016-04-17
0.49976066121165963,0.5984413713582661,0.5491833473412805,NA,--,2016-04-18
0.4975686003592491,0.5967741254455753,0.5471668373654799,NA,--,2016-04-19
0.49599704263104666,0.5943190815614139,0.5450981777040266,NA,--,2016-04-20
0.4945339851536887,0.5935720707721004,0.5440074109577566,NA,--,2016-04-21
0.49265639263876154,0.5916193488337443,0.5422497139738378,NA,--,2016-04-22
0.49155114078955187,0.5905498128543506,0.5411028856612117,NA,--,2016-04-23
0.4906206077071705,0.5892263123953189,0.5399608597479677,NA,--,2016-04-24
0.4892370441603733,0.5880670898311663,0.5386080462673993,NA,--,2016-04-25
0.4867395735012214,0.5855388651762046,0.5362499902098262,NA,--,2016-04-26
0.48567526533474425,0.583892278794895,0.5348055168882979,NA,--,2016-04-27
0.48521239955182244,0.5837122392036519,0.5345075547874791,NA,--,2016-04-28
0.48228340172317674,0.580909095915332,0.531746136919196,NA,--,2016-04-29
0.4807235871959725,0.5791497760700367,0.529956163820729,NA,--,2016-04-30
0.47879370490745726,0.5772265641341411,0.5280666805782447,NA,--,2016-05-01
0.4775707789245702,0.5763054288331555,0.5269572393859381,NA,--,2016-05-02
0.47630324432231824,0.5751393124010785,0.5257482506434205,NA,--,2016-05-03
0.4754812403898676,0.5738417370580876,0.5245869178289636,NA,--,2016-05-04
0.4751086215192626,0.5736134765429044,0.5243720217723087,NA,--,2016-05-05
0.47598463013035863,0.5744889043943016,0.5252316319970641,NA,--,2016-05-06
0.47310235952036905,0.5717587106252555,0.5222268652311249,NA,--,2016-05-07
0.4701833736825739,0.5687703709000972,0.5192129676971697,NA,--,2016-05-08
0.4668040442724257,0.5654534287930579,0.5159830345436486,NA,--,2016-05-09
0.46542016851448686,0.5636044973231241,0.5145219975580335,NA,--,2016-05-10
0.46495024175155136,0.5625784833288225,0.5136348696790354,NA,--,2016-05-11
0.4643920469242277,0.5623066985325816,0.5132184727570976,NA,--,2016-05-12
0.4651244709488165,0.5630368908005077,0.5139473300979329,NA,--,2016-05-13
0.46479464142161364,0.5630922739519253,0.5139140391031491,NA,--,2016-05-14
0.4650090227020509,0.5633312692457517,0.5140718768746465,NA,--,2016-05-15
0.464290960332247,0.5618879967525019,0.512966366421241,NA,--,2016-05-16
0.4644387678321976,0.5623118357822001,0.5133576862719978,NA,--,2016-05-17
0.46589353003655487,0.5633934706557062,0.5146380654429108,NA,--,2016-05-18
0.46545162811164714,0.5631605367734068,0.514266735075726,NA,--,2016-05-19
0.4660019286036865,0.5635591821953245,0.5148501819759146,NA,--,2016-05-20
0.4668716777975579,0.5642669033613082,0.5156439417041888,NA,--,2016-05-21
0.4681325633679697,0.5655302906824919,0.5168277976902422,NA,--,2016-05-22
0.46806847963727427,0.5653730166613222,0.5168005340457066,NA,--,2016-05-23
0.46629683353760143,0.5640914154013882,0.515195985535714,NA,--,2016-05-24
0.4658207447747806,0.5634170979135832,0.5143921285735804,NA,--,2016-05-25
0.46883501952911266,0.5663029855769866,0.5174671424607804,NA,--,2016-05-26
0.4707522787957425,0.5686549826221633,0.5196787073715948,NA,--,2016-05-27
0.4740196445277122,0.5719925188622232,0.5227911298367816,NA,--,2016-05-28
0.47728187955958,0.574638092446475,0.5259726191631582,NA,--,2016-05-29
0.4772079156112669,0.5744863454042425,0.5258681649055507,NA,--,2016-05-30
0.47582593105366294,0.5727245787550217,0.5243577304889411,NA,--,2016-05-31
0.4759033414725778,0.5722795118358244,0.5240892693589528,NA,--,2016-06-01
0.47814655620957086,0.5746195027348227,0.5264831139519005,NA,--,2016-06-02
0.4817331922841865,0.5785280565602383,0.5303747657494077,NA,--,2016-06-03
0.48653344970102536,0.5829934330798671,0.5349913085898321,NA,--,2016-06-04
0.4868953439961125,0.5835991628737138,0.5353838249238982,NA,--,2016-06-05
0.48625686518885225,0.5833062817927465,0.5348870222109056,NA,--,2016-06-06
0.4855802672165427,0.5825502039400235,0.5341918572230889,NA,--,2016-06-07
0.4843609722073371,0.580934085709294,0.5327971498058214,NA,--,2016-06-08
0.485785450968108,0.5826031062440147,0.5343227219628617,NA,--,2016-06-09
0.4874100901859136,0.5839129424755831,0.5357734189293902,NA,--,2016-06-10
0.4865670414366213,0.5830699638614526,0.5348901014890237,NA,--,2016-06-11
0.48696279913877255,0.5830204051007813,0.5350825307159389,NA,--,2016-06-12
0.4836517876606697,0.5801372186941057,0.5319802755896852,NA,--,2016-06-13
0.48161069067826234,0.5779192720580335,0.529855956842753,NA,--,2016-06-14
0.4796011923770094,0.5755624285853084,0.5275714860644851,NA,--,2016-06-15
0.47866049283036183,0.5750349819727049,0.5268302715029656,NA,--,2016-06-16
0.48198609099298223,0.5785976867422902,0.530387012391826,NA,--,2016-06-17
0.48498806604515504,0.5812303186512421,0.5332088298879717,NA,--,2016-06-18
0.4882743741037271,0.5838842556924755,0.5361572545800889,NA,--,2016-06-19
0.48609301425743123,0.5818551072684909,0.5340730591924696,NA,--,2016-06-20
0.48364556344450305,0.579251631828195,0.5314885458582759,NA,--,2016-06-21
0.4835639452980472,0.5791019755597806,0.5313643218540747,NA,--,2016-06-22
0.48241831015182585,0.5782229242556663,0.5303216104724413,NA,--,2016-06-23
0.48231390971828475,0.578114546929272,0.5302900102732614,NA,--,2016-06-24
0.4819303111141618,0.5770957047453265,0.5296856670552623,NA,--,2016-06-25
0.4789252140130036,0.5742420833262297,0.5265220433190728,NA,--,2016-06-26
0.4753615431986516,0.5713042819101123,0.5233200062437101,NA,--,2016-06-27
0.4739278957073471,0.5701494139688353,0.5219718339954409,NA,--,2016-06-28
0.47276323604132975,0.5685463779981776,0.5205196070987038,NA,--,2016-06-29
0.4721941784631278,0.5688442738991685,0.5204985238734336,NA,--,2016-06-30
0.47234458054576484,0.5683462043063414,0.5204454950894748,NA,--,2016-07-01
0.47338986652495846,0.5694652391768225,0.5215282222987319,NA,--,2016-07-02
0.47325337704111825,0.56889211314725,0.5211776614967567,NA,--,2016-07-03
0.47020849873346937,0.566009910676605,0.5181765000949382,NA,--,2016-07-04
0.4715592632007509,0.5671097007223806,0.5194562775761102,NA,--,2016-07-05
0.47333409547577804,0.5683262380489257,0.5207298639928991,NA,--,2016-07-06
0.47496872908212723,0.570076524863576,0.5226292228136215,NA,--,2016-07-07
0.4712055024644238,0.5665102804592954,0.5190498215997194,NA,--,2016-07-08
0.4704107071530781,0.5655355500745509,0.518016709957523,NA,--,2016-07-09
0.467602018520047,0.5631112958495342,0.5152323792014325,NA,--,2016-07-10
0.46483557921970164,0.5602841540797666,0.5124939343575361,NA,--,2016-07-11
0.46378884189193,0.5589521249476384,0.5114364804719393,NA,--,2016-07-12
0.4619545521636082,0.556423339506199,0.5092480743198934,NA,--,2016-07-13
0.4624667666149235,0.5571274776680359,0.5097583597995814,NA,--,2016-07-14
0.46115114059953405,0.5564733563492947,0.5088944461183443,NA,--,2016-07-15
0.4601987456282163,0.5558806600625554,0.5082182481997973,NA,--,2016-07-16
0.459040268486651,0.554475840301185,0.5069543160072032,NA,--,2016-07-17
0.4562374418924095,0.5517696082208828,0.5039701484055336,NA,--,2016-07-18
0.4522657713079396,0.5480258814530821,0.4999679263699818,NA,--,2016-07-19
0.4508999051687201,0.5461980039402908,0.49841007499905693,NA,--,2016-07-20
0.45427064163970043,0.5493215455912187,0.5017195198827926,NA,--,2016-07-21
0.455372254924644,0.550532412272966,0.5029270579956613,NA,--,2016-07-22
0.45967446934777006,0.555412399991297,0.5074018485669367,NA,--,2016-07-23
0.46310659830354495,0.5587115488579564,0.510808551455684,NA,--,2016-07-24
0.4663713713506352,0.5618839543080032,0.5142156035075137,NA,--,2016-07-25
0.47219404178583824,0.5671909928908755,0.5197478802375619,NA,--,2016-07-26
0.4796720575418469,0.5740626580734937,0.5270297272993815,NA,--,2016-07-27
0.48596637318277447,0.5802188451482486,0.5332279864043127,NA,--,2016-07-28
0.48915475024345256,0.5830183832619633,0.5363009191489183,NA,--,2016-07-29
0.4915561873093687,0.5853935752064678,0.5388183915774221,NA,--,2016-07-30
0.4939950879906609,0.587751067585682,0.5411555494485519,NA,--,2016-07-31
0.49602692286292943,0.5898977027340979,0.5431364467843145,NA,--,2016-08-01
0.49423071587112594,0.5883281251504705,0.5415050700968702,NA,--,2016-08-02
0.49428329746379784,0.5877540040285173,0.5411342773721265,NA,--,2016-08-03
0.4950413904058842,0.5887871215090176,0.542003414388273,NA,--,2016-08-04
0.4939548540512173,0.5873225157886942,0.5407936786888394,NA,--,2016-08-05
0.49629717372178833,0.5897249792691719,0.5432294808799442,NA,--,2016-08-06
0.49460288953301,0.5882497520485117,0.5416079536255334,NA,--,2016-08-07
0.49332860449057075,0.5870210379758081,0.5403763343275781,NA,--,2016-08-08
0.4927252752643466,0.586348854919069,0.539632786342967,NA,--,2016-08-09
0.4929766808301876,0.5860875391052934,0.5396368839949391,NA,--,2016-08-10
0.4947253000064321,0.587204389880849,0.5409295391152761,NA,--,2016-08-11
0.4941828106171821,0.5870978789809528,0.5407803215134571,NA,--,2016-08-12
0.4922433393348009,0.585486348213689,0.5389021449042225,NA,--,2016-08-13
0.49073040092356995,0.5838205780692777,0.5373070948698341,NA,--,2016-08-14
0.48924742582012504,0.5827298685337814,0.5360580021435812,NA,--,2016-08-15
0.48712577220779313,0.5803843505443345,0.5338994094895649,NA,--,2016-08-16
0.48487318004973046,0.5778271443515696,0.5313049556895213,NA,--,2016-08-17
0.48170208804632425,0.5748376065530998,0.528385878773682,NA,--,2016-08-18
0.4795054779258662,0.572397734412565,0.5259496511905273,NA,--,2016-08-19
0.48179916964679065,0.57469966894932345,0.5283088454902605,NA,--,2016-08-20
0.48185634292414314,0.5747924304706952,0.5284579813804076,NA,--,2016-08-21
0.4826285243534792,0.5757947963110537,0.5292982310985208,NA,--,2016-08-22
0.4824506147957889,0.5758029766295698,0.5291923599320465,NA,--,2016-08-23
0.4811279488555285,0.5740940564568621,0.5275872871971072,NA,--,2016-08-24
0.4820927329405243,0.5750501981658764,0.5284206992348007,NA,--,2016-08-25
0.4812363115575254,0.5740560422762352,0.5275424964802494,NA,--,2016-08-26
0.48121536670884957,0.5739875433232748,0.5275907384062428,NA,--,2016-08-27
0.48111857089850024,0.5742969505631536,0.5275329720081542,NA,--,2016-08-28
0.48160416329425043,0.5744582028719006,0.5280137130043226,NA,--,2016-08-29
0.4807904101383324,0.5734192560778337,0.5270689031156043,NA,--,2016-08-30
0.47838649748408246,0.5710327588090033,0.524546029240879,NA,--,2016-08-31
0.476287289089896,0.5693540049091426,0.5227564353796069,NA,--,2016-09-01
0.47532741601498824,0.5681755998431822,0.5218281918546083,NA,--,2016-09-02
0.4739674627542386,0.5672802699174622,0.5206523923492853,NA,--,2016-09-03
0.4735342103513543,0.5664447549238268,0.5199392458627745,NA,--,2016-09-04
0.47344515111152097,0.5661360534691022,0.5197022559191797,NA,--,2016-09-05
0.4712947464276349,0.563626561504979,0.5173983479836769,NA,--,2016-09-06
0.46964991849486487,0.5616856786882596,0.5156538535798927,NA,--,2016-09-07
0.4673727718747023,0.5599444652862066,0.5134905740944344,NA,--,2016-09-08
0.4659366910526985,0.5587326273960421,0.5121890456786109,NA,--,2016-09-09
0.4670510322949478,0.5593364252033263,0.513064378849099,NA,--,2016-09-10
0.4686509873125241,0.5609462155794493,0.5146184388625126,NA,--,2016-09-11
0.4692895322850275,0.5618750492778753,0.5154270707974432,NA,--,2016-09-12
0.4721788812509219,0.5651685863591777,0.5186907080830644,NA,--,2016-09-13
0.47303916556520853,0.5659550306220723,0.5195330393931259,NA,--,2016-09-14
0.4711156200725429,0.5637959444536982,0.5175582029437601,NA,--,2016-09-15
0.47057346929068383,0.5630134524488152,0.516999268638996,NA,--,2016-09-16
0.4711031583385264,0.5639254803026105,0.5175943653059814,NA,--,2016-09-17
0.469322602778046,0.5621577838861277,0.5159436424302691,NA,--,2016-09-18
0.4693883390400132,0.5627423011567382,0.5161292108250115,NA,--,2016-09-19
0.47191672531397627,0.5645331220207216,0.518105792767236,NA,--,2016-09-20
0.47353139759643303,0.5654105823044046,0.5194906560685342,NA,--,2016-09-21
0.4712339993095527,0.563298293305905,0.5172139849637393,NA,--,2016-09-22
0.47072975187169624,0.563044554806366,0.5168064091047839,NA,--,2016-09-23
0.4701277465126016,0.5621251694722994,0.5160874511877157,NA,--,2016-09-24
0.47554269741147326,0.5672960189623718,0.5215472036131653,NA,--,2016-09-25
0.4807989693969,0.5723959388383695,0.5267573930099188,NA,--,2016-09-26
0.48513036814836724,0.5770437507328788,0.5312107547224697,NA,--,2016-09-27
0.48677008394506366,0.5786028725245003,0.5327650767919027,NA,--,2016-09-28
0.48956720259635467,0.5814053396447288,0.5355065596000943,NA,--,2016-09-29
0.4889921783355313,0.5808132570294017,0.5349000542860739,NA,--,2016-09-30
0.48784033530886317,0.5795269433246368,0.533674816598492,NA,--,2016-10-01
0.4865625747481785,0.5779276291191905,0.5323066577307851,NA,--,2016-10-02
0.4863245293916175,0.5777782202749512,0.5321241651311126,NA,--,2016-10-03
0.48723120871309156,0.5789931654796249,0.5331328728695104,NA,--,2016-10-04
0.4878875391746291,0.5792120993822876,0.5335753632060204,NA,--,2016-10-05
0.490071241239143,0.5818520314645655,0.5361662573071363,NA,--,2016-10-06
0.4914562264565388,0.5834048773077706,0.5376052916351829,NA,--,2016-10-07
0.4914603872578658,0.5834747646074759,0.5376202548187412,NA,--,2016-10-08
0.49386376488512873,0.5852252171888671,0.5395258362025751,NA,--,2016-10-09
0.491540389453735,0.5827365668647647,0.5373404038616975,NA,--,2016-10-10
0.49089880458279544,0.5819418138836018,0.5365830384148497,NA,--,2016-10-11
0.49076209898849893,0.5817603472304282,0.5364206104571102,NA,--,2016-10-12
0.49256922601493724,0.5839344536343432,0.5383416500986673,NA,--,2016-10-13
0.49217027101074434,0.5838058907712869,0.5379510996733503,NA,--,2016-10-14
0.49006375288046616,0.5818982063116497,0.5360717140303011,NA,--,2016-10-15
0.48847897063287554,0.5798240922488255,0.5342587051124397,NA,--,2016-10-16
0.48774337502342663,0.5791625995614332,0.5336186572151438,NA,--,2016-10-17
0.48607998350536374,0.5774282541274485,0.5317863834624963,NA,--,2016-10-18
0.48400835339084264,0.5751051831181615,0.5295978625456352,NA,--,2016-10-19
0.48190847948028853,0.5728746085016138,0.5275365917999696,NA,--,2016-10-20
0.48674345876433583,0.5780674446522307,0.5325390760836785,NA,--,2016-10-21
0.4889229293966494,0.5800397708105973,0.5346025906032073,NA,--,2016-10-22
0.4859052222559326,0.577958422933417,0.532019594248582,NA,--,2016-10-23
0.4817077437171904,0.5737280261098912,0.52779435953966,NA,--,2016-10-24
0.4777614372127842,0.5693049132059376,0.5235492327885842,NA,--,2016-10-25
0.4750681782193765,0.5663160546461407,0.5207806986728204,NA,--,2016-10-26
0.47704537294441113,0.5682684412044782,0.5227893874246221,NA,--,2016-10-27
0.473712295370938,0.565707110124259,0.5196572351057914,NA,--,2016-10-28
0.4736727116264244,0.5653934205992864,0.5195696274661562,NA,--,2016-10-29
0.4749191983698315,0.5668359582861998,0.5208810142098249,NA,--,2016-10-30
0.4737498612285796,0.5656969821299288,0.51969212658119,NA,--,2016-10-31
0.4788097792705042,0.5705877613606941,0.5246778242662913,NA,--,2016-11-01
0.47955160959993887,0.5710426188101007,0.5252493319337557,NA,--,2016-11-02
0.4774228146542556,0.568918264063203,0.5232154826277169,NA,--,2016-11-03
0.47650519576565425,0.5683838851671491,0.5222551037522672,NA,--,2016-11-04
0.47613018421668546,0.5680709041136864,0.5220144005925439,NA,--,2016-11-05
0.4759171808622372,0.5684429181025651,0.5220324535252224,NA,--,2016-11-06
0.47550340571892213,0.5686190224986621,0.5219500326089388,NA,--,2016-11-07
0.4750881046306078,0.5687955216658603,0.5218882704933142,NA,--,2016-11-08
