state,t,p_clinton
--,2016-09-01,0.5104166666666666
--,2016-09-01,0.5135135135135135
--,2016-09-01,0.5256410256410257
--,2016-09-02,0.5176470588235295
--,2016-09-02,0.48863636363636365
--,2016-09-03,0.5128205128205128
--,2016-09-05,0.5128205128205128
--,2016-09-06,0.524390243902439
--,2016-09-06,0.5287356321839081
--,2016-09-07,0.5125
--,2016-09-08,0.4842105263157895
--,2016-09-08,0.5121951219512195
--,2016-09-10,0.5
--,2016-09-10,0.5125
--,2016-09-11,0.5
--,2016-09-11,0.5121951219512195
--,2016-09-12,0.5061728395061729
--,2016-09-12,0.4878048780487805
--,2016-09-13,0.5287356321839081
--,2016-09-14,0.5444444444444444
--,2016-09-15,0.5121951219512195
--,2016-09-15,0.5294117647058824
--,2016-09-15,0.5052631578947369
--,2016-09-17,0.4868421052631579
--,2016-09-17,0.5375
--,2016-09-17,0.5357142857142857
--,2016-09-17,0.5357142857142857
--,2016-09-17,0.5316455696202531
--,2016-09-18,0.5128205128205128
--,2016-09-18,0.5164835164835165
--,2016-09-20,0.46987951807228917
--,2016-09-20,0.5113636363636364
--,2016-09-20,0.5111111111111111
--,2016-09-22,0.4880952380952381
--,2016-09-22,0.5294117647058824
--,2016-09-22,0.5052631578947369
--,2016-09-23,0.4935064935064935
--,2016-09-23,0.5
--,2016-09-23,0.5057471264367817
--,2016-09-23,0.5227272727272727
--,2016-09-23,0.5176470588235295
--,2016-09-24,0.525
--,2016-09-24,0.5185185185185185
--,2016-09-26,0.5189873417721519
--,2016-09-26,0.5301204819277109
--,2016-09-27,0.5316455696202531
--,2016-09-27,0.525
--,2016-09-27,0.5060240963855421
--,2016-09-27,0.5238095238095238
--,2016-09-28,0.5180722891566265
--,2016-09-29,0.5348837209302325
--,2016-09-29,0.4895833333333333
--,2016-09-30,0.5555555555555556
--,2016-09-30,0.5487804878048781
--,2016-09-30,0.5232558139534884
--,2016-09-30,0.5340909090909091
--,2016-09-30,0.5280898876404494
--,2016-10-01,0.5384615384615384
--,2016-10-01,0.5384615384615384
--,2016-10-01,0.5060240963855421
--,2016-10-02,0.5180722891566265
--,2016-10-03,0.5487804878048781
--,2016-10-03,0.5411764705882353
--,2016-10-04,0.5116279069767442
--,2016-10-05,0.5294117647058824
--,2016-10-05,0.5058823529411764
--,2016-10-06,0.5609756097560976
--,2016-10-06,0.5287356321839081
--,2016-10-06,0.5319148936170213
--,2016-10-07,0.5632183908045977
--,2016-10-07,0.5365853658536586
--,2016-10-08,0.525
--,2016-10-08,0.5432098765432098
--,2016-10-09,0.5432098765432098
--,2016-10-10,0.5316455696202531
--,2016-10-10,0.5316455696202531
--,2016-10-10,0.524390243902439
--,2016-10-10,0.5465116279069767
--,2016-10-11,0.54216867469879515
--,2016-10-11,0.5647058823529412
--,2016-10-11,0.5222222222222223
--,2016-10-12,0.5555555555555556
--,2016-10-12,0.5609756097560976
--,2016-10-13,0.5348837209302325
--,2016-10-13,0.5208333333333334
--,2016-10-14,0.5384615384615384
--,2016-10-14,0.5119047619047619
--,2016-10-14,0.5529411764705883
--,2016-10-14,0.5862068965517241
--,2016-10-15,0.525
--,2016-10-15,0.5308641975308642
--,2016-10-15,0.5529411764705883
--,2016-10-15,0.5681818181818182
--,2016-10-16,0.525
--,2016-10-16,0.5357142857142857
--,2016-10-17,0.5402298850574713
--,2016-10-18,0.573170731707317
--,2016-10-18,0.4819277108433735
--,2016-10-18,0.5384615384615384
--,2016-10-19,0.5384615384615384
--,2016-10-20,0.5
--,2016-10-20,0.5294117647058824
--,2016-10-20,0.5348837209302325
--,2016-10-20,0.5287356321839081
--,2016-10-20,0.5208333333333334
--,2016-10-21,0.5375
--,2016-10-21,0.5268817204301075
--,2016-10-22,0.5375
--,2016-10-22,0.5529411764705883
--,2016-10-22,0.5058823529411764
--,2016-10-22,0.5681818181818182
--,2016-10-22,0.5795454545454546
--,2016-10-22,0.550561797752809
--,2016-10-22,0.5348837209302325
--,2016-10-23,0.5176470588235295
--,2016-10-23,0.5333333333333333
--,2016-10-24,0.569620253164557
--,2016-10-24,0.524390243902439
--,2016-10-24,0.5287356321839081
--,2016-10-26,0.5116279069767442
--,2016-10-26,0.5
--,2016-10-27,0.5180722891566265
--,2016-10-27,0.5340909090909091
--,2016-10-27,0.5054945054945055
--,2016-10-27,0.5051546391752577
--,2016-10-28,0.5252525252525253
--,2016-10-29,0.5185185185185185
--,2016-10-30,0.5121951219512195
--,2016-10-30,0.5164835164835165
--,2016-10-31,0.5
--,2016-10-31,0.5168539325842697
--,2016-10-31,0.5164835164835165
--,2016-10-31,0.5054945054945055
--,2016-11-01,0.5
--,2016-11-02,0.5301204819277109
--,2016-11-02,0.5057471264367817
--,2016-11-02,0.5217391304347826
--,2016-11-03,0.5340909090909091
--,2016-11-03,0.5217391304347826
--,2016-11-03,0.5157894736842106
--,2016-11-04,0.5185185185185185
--,2016-11-04,0.5238095238095238
--,2016-11-04,0.5232558139534884
--,2016-11-04,0.5172413793103449
--,2016-11-04,0.5113636363636364
--,2016-11-04,0.5222222222222223
--,2016-11-04,0.5217391304347826
--,2016-11-04,0.5319148936170213
--,2016-11-05,0.4880952380952381
--,2016-11-05,0.5294117647058824
--,2016-11-05,0.5176470588235295
--,2016-11-05,0.5232558139534884
--,2016-11-05,0.5232558139534884
AK,2016-08-20,0.4492753623188406
AK,2016-08-28,0.4264705882352941
AK,2016-09-14,0.44285714285714284
AK,2016-09-25,0.42105263157894735
AK,2016-09-30,0.4626865671641791
AK,2016-10-05,0.4788732394366197
AK,2016-10-12,0.43157894736842106
AK,2016-10-21,0.4025974025974026
AK,2016-10-23,0.5222222222222223
AK,2016-10-26,0.4270833333333333
AK,2016-10-28,0.4523809523809524
AK,2016-11-02,0.43617021276595747
AK,2016-11-04,0.3924050632911392
AL,2016-08-20,0.36904761904761907
AL,2016-09-12,0.42391304347826086
AL,2016-09-25,0.37894736842105264
AL,2016-10-03,0.41304347826086957
AL,2016-10-12,0.4
AL,2016-10-21,0.4090909090909091
AL,2016-10-26,0.3894736842105263
AL,2016-10-27,0.41304347826086957
AL,2016-10-28,0.3888888888888889
AL,2016-11-02,0.3894736842105263
AL,2016-11-04,0.3956043956043956
AR,2016-06-21,0.43373493975903615
AR,2016-08-20,0.4457831325301205
AR,2016-09-12,0.45555555555555555
AR,2016-09-25,0.37894736842105264
AR,2016-10-03,0.4090909090909091
AR,2016-10-12,0.3894736842105263
AR,2016-10-21,0.3780487804878049
AR,2016-10-21,0.3793103448275862
AR,2016-10-26,0.3894736842105263
AR,2016-10-27,0.4175824175824176
AR,2016-10-28,0.42857142857142855
AR,2016-11-02,0.39361702127659576
AR,2016-11-04,0.36363636363636365
AZ,2016-03-09,0.5
AZ,2016-04-07,0.5454545454545454
AZ,2016-05-14,0.48717948717948717
AZ,2016-06-15,0.4642857142857143
AZ,2016-06-20,0.5280898876404494
AZ,2016-06-22,0.47619047619047616
AZ,2016-08-03,0.4883720930232558
AZ,2016-08-20,0.4578313253012048
AZ,2016-08-20,0.4868421052631579
AZ,2016-08-24,0.5072463768115942
AZ,2016-08-26,0.5063291139240507
AZ,2016-08-27,0.48314606741573035
AZ,2016-09-07,0.48717948717948717
AZ,2016-09-12,0.4666666666666667
AZ,2016-09-13,0.4714285714285714
AZ,2016-09-21,0.48717948717948717
AZ,2016-09-25,0.44680851063829785
AZ,2016-09-29,0.5
AZ,2016-10-03,0.4642857142857143
AZ,2016-10-11,0.5058823529411764
AZ,2016-10-12,0.5308641975308642
AZ,2016-10-12,0.4823529411764706
AZ,2016-10-12,0.4631578947368421
AZ,2016-10-14,0.5131578947368421
AZ,2016-10-17,0.5
AZ,2016-10-21,0.4939759036144578
AZ,2016-10-22,0.4945054945054945
AZ,2016-10-23,0.5106382978723404
AZ,2016-10-26,0.4878048780487805
AZ,2016-10-26,0.4574468085106383
AZ,2016-10-27,0.4883720930232558
AZ,2016-10-27,0.47191011235955055
AZ,2016-10-28,0.4942528735632184
AZ,2016-10-29,0.47674418604651164
AZ,2016-10-29,0.4731182795698925
AZ,2016-10-30,0.4939759036144578
AZ,2016-10-30,0.5056179775280899
AZ,2016-10-31,0.47058823529411764
AZ,2016-11-01,0.45348837209302323
AZ,2016-11-02,0.46236559139784944
AZ,2016-11-04,0.5172413793103449
AZ,2016-11-05,0.4880952380952381
AZ,2016-11-05,0.4835164835164835
CA,2016-03-19,0.6551724137931034
CA,2016-03-29,0.6555555555555556
CA,2016-04-01,0.6976744186046512
CA,2016-04-28,0.6222222222222222
CA,2016-05-10,0.5769230769230769
CA,2016-05-17,0.5568181818181818
CA,2016-05-20,0.5777777777777777
CA,2016-05-25,0.6206896551724138
CA,2016-05-28,0.6091954022988506
CA,2016-05-30,0.6395348837209303
CA,2016-06-01,0.5925925925925926
CA,2016-06-09,0.6585365853658537
CA,2016-06-20,0.6578947368421053
CA,2016-07-14,0.6052631578947368
CA,2016-08-20,0.6363636363636364
CA,2016-09-04,0.6282051282051282
CA,2016-09-09,0.6404494382022472
CA,2016-09-10,0.6024096385542169
CA,2016-09-12,0.6818181818181818
CA,2016-09-13,0.6025641025641025
CA,2016-09-13,0.6551724137931034
CA,2016-09-25,0.59375
CA,2016-09-27,0.6413043478260869
CA,2016-10-03,0.75
CA,2016-10-10,0.7093023255813954
CA,2016-10-12,0.6105263157894737
CA,2016-10-14,0.6511627906976745
CA,2016-10-18,0.6585365853658537
CA,2016-10-21,0.6352941176470588
CA,2016-10-26,0.6428571428571429
CA,2016-10-26,0.6041666666666666
CA,2016-10-27,0.6483516483516484
CA,2016-10-28,0.6470588235294118
CA,2016-10-28,0.6162790697674418
CA,2016-10-29,0.6153846153846154
CA,2016-11-02,0.6105263157894737
CA,2016-11-04,0.6436781609195402
CA,2016-11-05,0.627906976744186
CO,2016-06-22,0.5063291139240507
CO,2016-07-07,0.5064935064935064
CO,2016-07-08,0.54216867469879515
CO,2016-07-08,0.5416666666666666
CO,2016-07-10,0.5783132530120482
CO,2016-07-10,0.5692307692307692
CO,2016-08-07,0.5857142857142857
CO,2016-08-12,0.5540540540540541
CO,2016-08-20,0.5
CO,2016-08-30,0.5324675324675324
CO,2016-09-12,0.4883720930232558
CO,2016-09-16,0.5466666666666666
CO,2016-09-17,0.5116279069767442
CO,2016-09-22,0.5063291139240507
CO,2016-09-22,0.4939759036144578
CO,2016-09-25,0.5052631578947369
CO,2016-09-27,0.5348837209302325
CO,2016-09-28,0.5714285714285714
CO,2016-09-30,0.5632183908045977
CO,2016-10-03,0.5340909090909091
CO,2016-10-03,0.5
CO,2016-10-12,0.5333333333333333
CO,2016-10-12,0.5432098765432098
CO,2016-10-12,0.5263157894736842
CO,2016-10-12,0.5301204819277109
CO,2016-10-13,0.5487804878048781
CO,2016-10-20,0.5641025641025641
CO,2016-10-21,0.5365853658536586
CO,2016-10-21,0.5113636363636364
CO,2016-10-26,0.5208333333333334
CO,2016-10-27,0.5185185185185185
CO,2016-10-27,0.5333333333333333
CO,2016-10-28,0.524390243902439
CO,2016-10-30,0.5
CO,2016-10-30,0.5432098765432098
CO,2016-10-30,0.5056179775280899
CO,2016-11-01,0.5365853658536586
CO,2016-11-01,0.5060240963855421
CO,2016-11-01,0.5
CO,2016-11-02,0.5308641975308642
CO,2016-11-02,0.5319148936170213
CO,2016-11-03,0.5274725274725275
CO,2016-11-04,0.5180722891566265
CT,2016-04-10,0.5454545454545454
CT,2016-06-03,0.54216867469879515
CT,2016-08-20,0.5714285714285714
CT,2016-09-12,0.5595238095238095
CT,2016-09-25,0.5567010309278351
CT,2016-10-03,0.5955056179775281
CT,2016-10-12,0.5670103092783505
CT,2016-10-21,0.5813953488372093
CT,2016-10-26,0.5567010309278351
CT,2016-10-27,0.5555555555555556
CT,2016-10-28,0.5666666666666667
CT,2016-11-02,0.5789473684210527
CT,2016-11-04,0.5909090909090909
DE,2016-07-22,0.5675675675675675
DE,2016-08-20,0.5657894736842105
DE,2016-09-22,0.6296296296296297
DE,2016-09-25,0.5567010309278351
DE,2016-10-12,0.5714285714285714
DE,2016-10-21,0.6046511627906976
DE,2016-10-26,0.5670103092783505
DE,2016-10-28,0.5681818181818182
DE,2016-11-02,0.5625
DE,2016-11-04,0.5617977528089888
FL,2016-03-04,0.5376344086021505
FL,2016-03-05,0.4943820224719101
FL,2016-03-07,0.5444444444444444
FL,2016-04-26,0.5764705882352941
FL,2016-05-02,0.5058823529411764
FL,2016-05-17,0.5058823529411764
FL,2016-05-17,0.5227272727272727
FL,2016-06-01,0.5172413793103449
FL,2016-06-03,0.49382716049382713
FL,2016-06-13,0.5384615384615384
FL,2016-06-15,0.5632183908045977
FL,2016-06-22,0.5176470588235295
FL,2016-06-26,0.5227272727272727
FL,2016-06-27,0.4891304347826087
FL,2016-06-27,0.4787234042553192
FL,2016-07-05,0.4675324675324675
FL,2016-07-08,0.5294117647058824
FL,2016-07-08,0.5324675324675324
FL,2016-07-09,0.47191011235955055
FL,2016-08-02,0.524390243902439
FL,2016-08-03,0.5
FL,2016-08-07,0.5324675324675324
FL,2016-08-10,0.5056179775280899
FL,2016-08-11,0.5294117647058824
FL,2016-08-13,0.5517241379310345
FL,2016-08-16,0.5777777777777777
FL,2016-08-19,0.4823529411764706
FL,2016-08-20,0.5121951219512195
FL,2016-08-21,0.5316455696202531
FL,2016-09-02,0.5
FL,2016-09-05,0.4942528735632184
FL,2016-09-08,0.5116279069767442
FL,2016-09-09,0.4835164835164835
FL,2016-09-12,0.5061728395061729
FL,2016-09-12,0.5212765957446809
FL,2016-09-13,0.5268817204301075
FL,2016-09-17,0.5119047619047619
FL,2016-09-17,0.5287356321839081
FL,2016-09-20,0.4943820224719101
FL,2016-09-25,0.4946236559139785
FL,2016-09-27,0.5113636363636364
FL,2016-09-28,0.5227272727272727
FL,2016-09-28,0.5053763440860215
FL,2016-09-29,0.5287356321839081
FL,2016-09-30,0.5189873417721519
FL,2016-10-03,0.5333333333333333
FL,2016-10-04,0.5172413793103449
FL,2016-10-07,0.532608695652174
FL,2016-10-10,0.5164835164835165
FL,2016-10-12,0.48863636363636365
FL,2016-10-12,0.5227272727272727
FL,2016-10-12,0.5157894736842106
FL,2016-10-12,0.5227272727272727
FL,2016-10-13,0.5217391304347826
FL,2016-10-17,0.5357142857142857
FL,2016-10-20,0.5168539325842697
FL,2016-10-20,0.5212765957446809
FL,2016-10-21,0.5164835164835165
FL,2016-10-21,0.5
FL,2016-10-22,0.524390243902439
FL,2016-10-22,0.48863636363636365
FL,2016-10-22,0.5161290322580645
FL,2016-10-24,0.5833333333333334
FL,2016-10-25,0.4772727272727273
FL,2016-10-25,0.5056179775280899
FL,2016-10-26,0.4772727272727273
FL,2016-10-26,0.5052631578947369
FL,2016-10-27,0.5454545454545454
FL,2016-10-27,0.5052631578947369
FL,2016-10-28,0.5054945054945055
FL,2016-10-29,0.5054945054945055
FL,2016-10-29,0.5104166666666666
FL,2016-10-30,0.4782608695652174
FL,2016-10-31,0.5157894736842106
FL,2016-11-01,0.4838709677419355
FL,2016-11-01,0.5212765957446809
FL,2016-11-02,0.5
FL,2016-11-03,0.5
FL,2016-11-04,0.5054945054945055
FL,2016-11-04,0.5108695652173914
FL,2016-11-05,0.5106382978723404
GA,2016-04-01,0.5747126436781609
GA,2016-05-05,0.4939759036144578
GA,2016-05-10,0.47674418604651164
GA,2016-05-15,0.4823529411764706
GA,2016-05-28,0.4578313253012048
GA,2016-07-24,0.4943820224719101
GA,2016-07-30,0.4772727272727273
GA,2016-08-01,0.5
GA,2016-08-02,0.5189873417721519
GA,2016-08-06,0.47560975609756095
GA,2016-08-11,0.47674418604651164
GA,2016-08-17,0.5
GA,2016-08-20,0.4936708860759494
GA,2016-09-07,0.4883720930232558
GA,2016-09-12,0.48314606741573035
GA,2016-09-14,0.4772727272727273
GA,2016-09-16,0.4827586206896552
GA,2016-09-17,0.45977011494252873
GA,2016-09-21,0.4777777777777778
GA,2016-09-25,0.45263157894736844
GA,2016-10-03,0.45652173913043476
GA,2016-10-11,0.4666666666666667
GA,2016-10-12,0.5232558139534884
GA,2016-10-12,0.4787234042553192
GA,2016-10-17,0.5238095238095238
GA,2016-10-18,0.4883720930232558
GA,2016-10-20,0.4777777777777778
GA,2016-10-20,0.4791666666666667
GA,2016-10-21,0.4835164835164835
GA,2016-10-23,0.4942528735632184
GA,2016-10-26,0.46153846153846156
GA,2016-10-26,0.47368421052631576
GA,2016-10-27,0.4666666666666667
GA,2016-10-28,0.4888888888888889
GA,2016-10-31,0.4943820224719101
GA,2016-11-02,0.46808510638297873
GA,2016-11-02,0.48936170212765956
GA,2016-11-02,0.4787234042553192
GA,2016-11-04,0.5
GA,2016-11-04,0.4673913043478261
GA,2016-11-06,0.4842105263157895
HI,2016-08-20,0.6710526315789473
HI,2016-09-25,0.6530612244897959
HI,2016-10-12,0.6632653061224489
HI,2016-10-21,0.5903614457831325
HI,2016-10-26,0.6597938144329897
HI,2016-10-28,0.6144578313253012
HI,2016-11-02,0.6770833333333334
HI,2016-11-04,0.65
IA,2016-06-11,0.5176470588235295
IA,2016-06-22,0.5125
IA,2016-06-26,0.5945945945945946
IA,2016-07-07,0.5131578947368421
IA,2016-07-07,0.5185185185185185
IA,2016-07-09,0.4883720930232558
IA,2016-07-14,0.4936708860759494
IA,2016-08-05,0.5
IA,2016-08-09,0.4931506849315068
IA,2016-08-12,0.5125
IA,2016-08-18,0.5
IA,2016-08-20,0.47368421052631576
IA,2016-08-30,0.5113636363636364
IA,2016-09-07,0.4936708860759494
IA,2016-09-12,0.44565217391304346
IA,2016-09-13,0.45121951219512196
IA,2016-09-17,0.4567901234567901
IA,2016-09-21,0.5
IA,2016-09-25,0.4948453608247423
IA,2016-10-03,0.5056179775280899
IA,2016-10-04,0.47560975609756095
IA,2016-10-08,0.5256410256410257
IA,2016-10-12,0.47058823529411764
IA,2016-10-12,0.5051546391752577
IA,2016-10-21,0.47619047619047616
IA,2016-10-23,0.5
IA,2016-10-26,0.5
IA,2016-10-27,0.5
IA,2016-10-28,0.47058823529411764
IA,2016-11-01,0.4823529411764706
IA,2016-11-02,0.4588235294117647
IA,2016-11-02,0.5057471264367817
IA,2016-11-02,0.49473684210526314
IA,2016-11-04,0.4470588235294118
ID,2016-07-10,0.34328358208955223
ID,2016-08-20,0.36231884057971014
ID,2016-09-12,0.367816091954023
ID,2016-09-25,0.3404255319148936
ID,2016-10-03,0.36470588235294116
ID,2016-10-12,0.3617021276595745
ID,2016-10-21,0.3670886075949367
ID,2016-10-23,0.37662337662337664
ID,2016-10-26,0.35789473684210527
ID,2016-10-27,0.3614457831325301
ID,2016-10-28,0.3875
ID,2016-11-02,0.3548387096774194
ID,2016-11-04,0.3815789473684211
IL,2016-03-07,0.6404494382022472
IL,2016-07-15,0.6
IL,2016-08-02,0.6144578313253012
IL,2016-08-20,0.5921052631578947
IL,2016-09-12,0.6309523809523809
IL,2016-09-14,0.589041095890411
IL,2016-09-22,0.5833333333333334
IL,2016-09-25,0.5625
IL,2016-09-29,0.654320987654321
IL,2016-10-03,0.6896551724137931
IL,2016-10-12,0.5833333333333334
IL,2016-10-17,0.5862068965517241
IL,2016-10-21,0.6046511627906976
IL,2016-10-26,0.569620253164557
IL,2016-10-26,0.5773195876288659
IL,2016-10-27,0.5666666666666667
IL,2016-10-28,0.5977011494252874
IL,2016-11-02,0.574468085106383
IL,2016-11-04,0.5977011494252874
IN,2016-04-19,0.45348837209302323
IN,2016-04-27,0.4606741573033708
IN,2016-08-14,0.43373493975903615
IN,2016-08-20,0.39473684210526316
IN,2016-09-12,0.39325842696629215
IN,2016-09-25,0.4270833333333333
IN,2016-10-03,0.4470588235294118
IN,2016-10-08,0.4625
IN,2016-10-12,0.47674418604651164
IN,2016-10-12,0.4479166666666667
IN,2016-10-13,0.4625
IN,2016-10-21,0.42168674698795183
IN,2016-10-23,0.4367816091954023
IN,2016-10-26,0.4375
IN,2016-10-27,0.41304347826086957
IN,2016-10-28,0.42045454545454547
IN,2016-10-28,0.43820224719101125
IN,2016-10-31,0.4431818181818182
IN,2016-11-02,0.4574468085106383
IN,2016-11-04,0.40229885057471265
KS,2016-06-05,0.5443037974683544
KS,2016-07-09,0.43373493975903615
KS,2016-07-16,0.38028169014084506
KS,2016-08-05,0.46987951807228917
KS,2016-08-20,0.410958904109589
KS,2016-09-08,0.42857142857142855
KS,2016-09-12,0.41379310344827586
KS,2016-09-22,0.45348837209302323
KS,2016-09-25,0.3958333333333333
KS,2016-10-03,0.4318181818181818
KS,2016-10-12,0.4166666666666667
KS,2016-10-13,0.43373493975903615
KS,2016-10-21,0.42857142857142855
