low,high,mean,prob,state,t
0.4827332754779189,0.5815444463309781,0.5328935649674503,0.8623333333333333,FL,2016-04-03
0.48153872912166407,0.5800305751200407,0.5311090934687598,0.8483333333333334,FL,2016-04-04
0.4823375503738276,0.5800940950448683,0.5320237177806421,0.8546666666666667,FL,2016-04-05
0.48399424495636817,0.5814466724105619,0.5332028760746153,0.8683333333333333,FL,2016-04-06
0.48791158450674554,0.584248896320911,0.5364831911839417,0.8876666666666667,FL,2016-04-07
0.4885920089355443,0.5862462662210531,0.5378757036337889,0.895,FL,2016-04-08
0.48959451722706276,0.5857645900005259,0.5381683580406164,0.8956666666666667,FL,2016-04-09
0.491050747473051,0.5874507335842161,0.539227684511002,0.9003333333333333,FL,2016-04-10
0.49035159296991293,0.5879385036937224,0.5399656253148866,0.9066666666666666,FL,2016-04-11
0.4895557959861329,0.5867980287174553,0.5389404622985607,0.901,FL,2016-04-12
0.48875168891870396,0.5864920273729137,0.5381698713731126,0.9016666666666666,FL,2016-04-13
0.4885981068333687,0.5858933395532182,0.538251244755894,0.8976666666666666,FL,2016-04-14
0.48897841271605497,0.5873961415801752,0.5385017495602824,0.9006666666666666,FL,2016-04-15
0.48832634531487046,0.5869445472320115,0.5384014921950057,0.9013333333333333,FL,2016-04-16
0.48907129962292806,0.5873750839656888,0.5384347465332942,0.9026666666666666,FL,2016-04-17
0.49036164189047077,0.5866882748161573,0.5389560601690048,0.907,FL,2016-04-18
0.48799692591872007,0.5854447710186179,0.5370486469151166,0.891,FL,2016-04-19
0.4869440944343749,0.5835543256714999,0.5350851997441264,0.882,FL,2016-04-20
0.48484091608818203,0.5823618120877633,0.5341147335265608,0.8743333333333333,FL,2016-04-21
0.482879566348644,0.5811144668337616,0.5324660639364321,0.8663333333333333,FL,2016-04-22
0.4823226254922019,0.5804497970116697,0.5314469870141079,0.8563333333333333,FL,2016-04-23
0.4821471459169105,0.5784861642475988,0.5304454791125626,0.849,FL,2016-04-24
0.4800549963989045,0.577421794706571,0.5292595576551196,0.842,FL,2016-04-25
0.47813226713338225,0.5750176203504714,0.5269124894718401,0.825,FL,2016-04-26
0.47731866685490276,0.573268468732084,0.5255017964352936,0.8076666666666666,FL,2016-04-27
0.47662864128103377,0.5735741562003068,0.5252386203850999,0.8036666666666666,FL,2016-04-28
0.4734834591261068,0.5703262206456198,0.5224324508237943,0.777,FL,2016-04-29
0.4719308320635722,0.5689529983587336,0.5206639797207256,0.759,FL,2016-04-30
0.4701834117140568,0.5674986238959215,0.5187781665112913,0.739,FL,2016-05-01
0.46845747163299534,0.5657778520125185,0.5176827036730618,0.729,FL,2016-05-02
0.46799821848366585,0.5635858351675318,0.5165224718998611,0.7146666666666667,FL,2016-05-03
0.46759797562732575,0.5632705789683715,0.5153748383587556,0.7023333333333334,FL,2016-05-04
0.4672160148770711,0.5634934788951638,0.5152630286983644,0.7063333333333334,FL,2016-05-05
0.4674240385780111,0.563951488290194,0.5162008271496218,0.7136666666666667,FL,2016-05-06
0.46468530729562935,0.5608399394536796,0.5131680414890007,0.6713333333333333,FL,2016-05-07
0.4620370878461065,0.55867351225713,0.5101405752465635,0.6376666666666667,FL,2016-05-08
0.4582608730740896,0.5553277079573533,0.506921586980984,0.5963333333333334,FL,2016-05-09
0.45758857161686695,0.5526837600926013,0.505465784853764,0.5786666666666667,FL,2016-05-10
0.4581284756244786,0.5519745295241894,0.5046094073836688,0.567,FL,2016-05-11
0.45649511002309856,0.5524478141566093,0.5042492064416271,0.5576666666666666,FL,2016-05-12
0.45761556883840987,0.5532286386702985,0.5050446570940401,0.576,FL,2016-05-13
0.4569901577577791,0.5532562128482509,0.5050204193210276,0.575,FL,2016-05-14
0.4571334729844071,0.5535488897774999,0.5052277912566396,0.5753333333333334,FL,2016-05-15
0.45656985011692786,0.5514480383354604,0.5041355082897463,0.569,FL,2016-05-16
0.4559545941106439,0.5528402946005863,0.5043890528769815,0.5613333333333334,FL,2016-05-17
0.45779801939995546,0.5538184854506343,0.5055299433514653,0.5826666666666667,FL,2016-05-18
0.4571337711880843,0.5530948887474444,0.504983490356934,0.5733333333333334,FL,2016-05-19
0.4579696844985429,0.5528267038194655,0.5054030239756223,0.585,FL,2016-05-20
0.45840851690712636,0.5534970480981174,0.5060033006084126,0.5893333333333334,FL,2016-05-21
0.4598687556523727,0.5556538209653696,0.5069747443170408,0.5963333333333334,FL,2016-05-22
0.45985514474405065,0.5548467065626511,0.5067113817563292,0.598,FL,2016-05-23
0.4570937187141548,0.552913671618726,0.5048771702479863,0.575,FL,2016-05-24
0.45669622565745155,0.5516695858809184,0.5038084074583962,0.5586666666666666,FL,2016-05-25
0.46028375198571636,0.554513258578636,0.5067790511170823,0.5976666666666667,FL,2016-05-26
0.46132449342509163,0.5572188389446291,0.5088745194334464,0.622,FL,2016-05-27
0.46438373958228807,0.560238032724153,0.5118723385998224,0.657,FL,2016-05-28
0.4677905466585267,0.5631280510630311,0.5149195031814704,0.698,FL,2016-05-29
0.4663651015924908,0.5624715274688732,0.5146114859233111,0.6923333333333334,FL,2016-05-30
0.464636866938554,0.5610251535323967,0.5128884338076798,0.674,FL,2016-05-31
0.4645273524511335,0.5605286323689938,0.512410898833493,0.6666666666666666,FL,2016-06-01
0.4667190347481188,0.5619386194754158,0.5146464608989033,0.69,FL,2016-06-02
0.4704233814108,0.5656665202504874,0.5184947477082966,0.7386666666666667,FL,2016-06-03
0.4757000621316202,0.5712176952786239,0.5231229527150348,0.7853333333333333,FL,2016-06-04
0.47629087111881185,0.5708592688657591,0.5234065715989963,0.791,FL,2016-06-05
0.47533622880526516,0.5707703360952024,0.5227605647777085,0.7783333333333333,FL,2016-06-06
0.47432361409827517,0.56992292979488135,0.5219091469268226,0.7693333333333333,FL,2016-06-07
0.47258840822610326,0.5681939816571024,0.5203464665681645,0.749,FL,2016-06-08
0.4741892765906532,0.5698034922350041,0.5218137672867558,0.773,FL,2016-06-09
0.4759271677861915,0.570715539276501,0.5232242914773992,0.7883333333333333,FL,2016-06-10
0.4749133430647028,0.5698077155172316,0.5222092071117953,0.7776666666666666,FL,2016-06-11
0.4745896972410245,0.569506902859734,0.5222998370817734,0.7816666666666666,FL,2016-06-12
0.4710762406939557,0.5670737575503196,0.5189128729859743,0.742,FL,2016-06-13
0.4689254067679167,0.5637425145256848,0.5164998294168482,0.7166666666666667,FL,2016-06-14
0.46617661004497435,0.5612503381659601,0.5138908648300273,0.6833333333333333,FL,2016-06-15
0.4652677533840187,0.5611573652386281,0.5128612884642749,0.6696666666666666,FL,2016-06-16
0.46839512670502625,0.5649617480430592,0.5162463404698766,0.71,FL,2016-06-17
0.4718084445202401,0.5677602877036966,0.5188946550462861,0.7436666666666667,FL,2016-06-18
0.4747961025912063,0.5694810079667194,0.521697286280458,0.7766666666666666,FL,2016-06-19
0.4721586485204153,0.5666354890176498,0.5193115045924608,0.7456666666666667,FL,2016-06-20
0.46947694419700897,0.5640001406431221,0.5163854076517276,0.717,FL,2016-06-21
0.46890958395675003,0.5630767143649056,0.5160378075573495,0.7126666666666667,FL,2016-06-22
0.4672035433067095,0.5619708828232417,0.5147252712830167,0.695,FL,2016-06-23
0.46657188367355507,0.5611219310722783,0.5144482505645784,0.688,FL,2016-06-24
0.46584487179894807,0.5601595721548428,0.5135721910309062,0.689,FL,2016-06-25
0.462887379187637,0.5572943319541102,0.5099682160177847,0.641,FL,2016-06-26
0.45916408313839585,0.5547038421359942,0.5065981859576254,0.5916666666666667,FL,2016-06-27
0.45756818555227613,0.5535373307557564,0.5051066875836695,0.5716666666666667,FL,2016-06-28
0.4562144201785469,0.5516854912523314,0.5035157773259363,0.547,FL,2016-06-29
0.45495275660493767,0.5519067446838176,0.5034020033911352,0.5423333333333333,FL,2016-06-30
0.4548086337668335,0.5506760008276874,0.5032414137259938,0.5463333333333333,FL,2016-07-01
0.4561604526343654,0.5522463059959164,0.5042505364495756,0.5596666666666666,FL,2016-07-02
0.4558957243636391,0.5519065440133007,0.5038090780450576,0.552,FL,2016-07-03
0.4523140844124914,0.5488937454988492,0.500613987337756,0.5093333333333333,FL,2016-07-04
0.4539067840430975,0.5495863663231615,0.5019699239565838,0.526,FL,2016-07-05
0.4560977563967686,0.551360359879611,0.5032534346203024,0.546,FL,2016-07-06
0.45828891517737863,0.5520929459253233,0.505208227662953,0.571,FL,2016-07-07
0.45420014081260307,0.5484837116762981,0.50140056443740455,0.5206666666666667,FL,2016-07-08
0.4532693765694982,0.5473152494187037,0.5003546699343726,0.509,FL,2016-07-09
0.44940046549227763,0.5453455490577238,0.4975249794108425,0.4676666666666667,FL,2016-07-10
0.44736083541472577,0.5433740579125333,0.49473011716946985,0.42533333333333334,FL,2016-07-11
0.44635049673666893,0.5407930414726982,0.49365208259831317,0.4116666666666667,FL,2016-07-12
0.4442369254581331,0.5383484858896552,0.49141781314629335,0.378,FL,2016-07-13
0.4449324710099778,0.5395269570741432,0.49198117167048394,0.3863333333333333,FL,2016-07-14
0.4436729873595906,0.5376638126984256,0.4911021933859952,0.37766666666666665,FL,2016-07-15
0.4419897144924015,0.5378368164893321,0.4904216025432176,0.36633333333333334,FL,2016-07-16
0.44139853482666225,0.5362616457922279,0.4891549073586224,0.3466666666666667,FL,2016-07-17
0.4371316421068797,0.5338509870658166,0.4861017735446993,0.30466666666666664,FL,2016-07-18
0.43288965835888993,0.5308841425593682,0.4820160201607301,0.2643333333333333,FL,2016-07-19
0.4319783045601617,0.5286090541472753,0.48042932120563386,0.24733333333333332,FL,2016-07-20
0.435033605367697,0.5320203215062813,0.48385018993797296,0.2783333333333333,FL,2016-07-21
0.4370905996408481,0.5334697339746499,0.4851176137268653,0.3,FL,2016-07-22
0.4413778978920901,0.5384639479950297,0.4897834785816697,0.36333333333333334,FL,2016-07-23
0.44510707578948205,0.5408266496633312,0.4932977757606794,0.4083333333333333,FL,2016-07-24
0.44788267630705486,0.5451626972578296,0.4968152248178407,0.454,FL,2016-07-25
0.4547846815132209,0.5509790814827076,0.5025022344469599,0.5363333333333333,FL,2016-07-26
0.4627619403023303,0.5578659375932115,0.5100207320909111,0.6356666666666667,FL,2016-07-27
0.4686631364018251,0.5638081918416629,0.5164207197824181,0.7183333333333334,FL,2016-07-28
0.4718176043903,0.5660824421612236,0.5195994012623644,0.7576666666666667,FL,2016-07-29
0.4748504048249789,0.5693799724258504,0.5221998377708559,0.787,FL,2016-07-30
0.4764105399293873,0.5715933416398611,0.5245941292545219,0.807,FL,2016-07-31
0.4794595473493279,0.5736528322229651,0.5266389241268623,0.8273333333333334,FL,2016-08-01
0.47729755139895524,0.5724025959431761,0.525029362327237,0.81033333333333335,FL,2016-08-02
0.47793283055708125,0.5722857530920035,0.5248198704663714,0.806,FL,2016-08-03
0.47822451133163035,0.5735874450079167,0.5258400741713929,0.8216666666666667,FL,2016-08-04
0.47889801785196795,0.5715986721792309,0.5247600104179292,0.8106666666666666,FL,2016-08-05
0.4817686954683813,0.5741985690326484,0.527394914082622,0.8343333333333334,FL,2016-08-06
0.4788190409033266,0.5734350795023266,0.5258545813854125,0.8193333333333334,FL,2016-08-07
0.47798115371956873,0.5719278490211662,0.5246768884583458,0.8093333333333333,FL,2016-08-08
0.4776229121165584,0.5716374893016334,0.5240559578659081,0.7996666666666666,FL,2016-08-09
0.4775787859005618,0.5712048773636708,0.524254067738211,0.8016666666666666,FL,2016-08-10
0.4796809278924333,0.5722256996344252,0.5257681138855973,0.818,FL,2016-08-11
0.4785167520072899,0.5722864153196842,0.5258133633075746,0.8166666666666667,FL,2016-08-12
0.4768520191383895,0.5702430137696957,0.5240706799554179,0.8,FL,2016-08-13
0.47567701665071443,0.5695107285005535,0.5225818309149606,0.7853333333333333,FL,2016-08-14
0.474387669422604,0.5688064538722035,0.521483662906379,0.7773333333333333,FL,2016-08-15
0.471832657123887,0.5659560224951888,0.5192186550211128,0.7506666666666667,FL,2016-08-16
0.470082985673437,0.5637193270888685,0.5165496550412702,0.7233333333333334,FL,2016-08-17
0.4667258067394599,0.5606573896241384,0.5135603200863027,0.6833333333333333,FL,2016-08-18
0.4650384747273865,0.5580088948018852,0.5111541239237302,0.6533333333333333,FL,2016-08-19
0.46740513962321806,0.5601688954984294,0.513624336009745,0.684,FL,2016-08-20
0.4671694221403701,0.560913417920687,0.513850358554934,0.6846666666666666,FL,2016-08-21
0.4683363085759627,0.5616405585732271,0.5147602893907266,0.6946666666666667,FL,2016-08-22
0.4678678302021253,0.5624983375244021,0.5146836356554573,0.6943333333333334,FL,2016-08-23
0.4660459993502677,0.5607135235463521,0.5130317842373172,0.678,FL,2016-08-24
0.4675207311955891,0.5613387865484519,0.51393094189024,0.6836666666666666,FL,2016-08-25
0.4672166354942289,0.5598823140355603,0.5130943344240411,0.671,FL,2016-08-26
0.4671874403043016,0.5599756850002487,0.5131894233352415,0.6796666666666666,FL,2016-08-27
0.4670778554064163,0.5613876098920622,0.5131680712036532,0.681,FL,2016-08-28
0.4669704993662033,0.5609709973150183,0.5137000926974662,0.6793333333333333,FL,2016-08-29
0.4665826447887232,0.5611828434981214,0.5127724310848464,0.6736666666666666,FL,2016-08-30
0.46350316502106265,0.5584131628210165,0.5101863301278455,0.6436666666666667,FL,2016-08-31
0.46079096900590566,0.5556735764297586,0.5083383262241539,0.615,FL,2016-09-01
0.459798071623198,0.554685092370993,0.5074370493800421,0.6033333333333334,FL,2016-09-02
0.45900934455543185,0.5538601468565978,0.5062931624450153,0.5876666666666667,FL,2016-09-03
0.4580644449679308,0.5528545227075281,0.5056209787036177,0.584,FL,2016-09-04
0.45828072724468655,0.5534168493066784,0.505468273195567,0.5793333333333334,FL,2016-09-05
0.4558476838068862,0.549951744233338,0.5031335950342115,0.5443333333333333,FL,2016-09-06
0.45383260374746,0.5482280063263046,0.5014348678956255,0.519,FL,2016-09-07
0.4523403868293134,0.5471469443921174,0.49924902031823953,0.487,FL,2016-09-08
0.4503185865050642,0.5449939178604739,0.4980133516352996,0.4623333333333333,FL,2016-09-09
0.4522607981622335,0.5467099508937503,0.49899044861518355,0.48333333333333334,FL,2016-09-10
0.453646485152728,0.5483327036678244,0.5006650775156873,0.5106666666666667,FL,2016-09-11
0.45455695950704084,0.548631461045745,0.5014619055332576,0.5263333333333333,FL,2016-09-12
0.4574446295560138,0.5524317501257249,0.5048115634879966,0.572,FL,2016-09-13
0.4583928356276493,0.5537247444251341,0.505676328595736,0.583,FL,2016-09-14
0.4574239646135652,0.551329959654645,0.5036722076844655,0.552,FL,2016-09-15
0.45618565993252486,0.550608503789568,0.5030899794318898,0.5443333333333333,FL,2016-09-16
0.4565352853697075,0.5509932925165855,0.5035999302216968,0.5493333333333333,FL,2016-09-17
0.454359875682234,0.5488144243741406,0.5018329968369619,0.5203333333333333,FL,2016-09-18
0.45420904147592683,0.5495260688042004,0.5019555897821378,0.53,FL,2016-09-19
0.4572554034514319,0.5514221334051924,0.5039613871427577,0.5593333333333333,FL,2016-09-20
0.45841712911076926,0.5526682488397986,0.5053567473422153,0.5786666666666667,FL,2016-09-21
0.45538566080994897,0.550704703095869,0.502983882006554,0.538,FL,2016-09-22
0.4551675071381573,0.5501212985682135,0.5025239689722313,0.537,FL,2016-09-23
0.45432954549864085,0.5489952172973329,0.5017610312177452,0.53,FL,2016-09-24
0.46003875353849655,0.5542795361754886,0.5072822429220489,0.6036666666666667,FL,2016-09-25
0.4659011441464771,0.5594041172087348,0.5125362895221951,0.67,FL,2016-09-26
0.4703052243958439,0.5638932717095302,0.516991016339236,0.731,FL,2016-09-27
0.47157497068550386,0.5659333221143243,0.5185445628833657,0.743,FL,2016-09-28
0.4746252698820564,0.5688354452220916,0.5213026580023129,0.7743333333333333,FL,2016-09-29
0.4742519634799295,0.5677243080926448,0.5205585171334394,0.7646666666666667,FL,2016-09-30
0.4724674803678207,0.5665035367468341,0.5192563295558813,0.7553333333333333,FL,2016-10-01
0.47122942939983153,0.5644481287007896,0.5178042983250923,0.7383333333333333,FL,2016-10-02
0.4706992626952112,0.5641266175355063,0.5174997517670503,0.729,FL,2016-10-03
0.4719571542191639,0.5653265329666042,0.518414270223632,0.7356666666666667,FL,2016-10-04
0.47216286274986224,0.5660536803478136,0.5187575935475249,0.7446666666666667,FL,2016-10-05
0.4745671741874151,0.5682688125445078,0.5213151617822109,0.775,FL,2016-10-06
0.47410163955114676,0.5701512249059907,0.522657099243117,0.7883333333333333,FL,2016-10-07
0.475004301092035,0.5698496717810905,0.5225465148857947,0.7906666666666666,FL,2016-10-08
0.4783412055769713,0.5708359429304413,0.5244166300144842,0.814,FL,2016-10-09
0.47530120952209026,0.5685630312479301,0.5221058371316261,0.783,FL,2016-10-10
0.47442863588356465,0.5678334801740467,0.5212591843738535,0.7723333333333333,FL,2016-10-11
0.474671187194381,0.5687296912282622,0.5211081597940187,0.777,FL,2016-10-12
0.47639301780781396,0.5702621894869419,0.5231067211913139,0.7956666666666666,FL,2016-10-13
0.47622929859928925,0.570089502390296,0.5227018960144498,0.792,FL,2016-10-14
0.4736658134532037,0.568160099598737,0.5208028669376191,0.77,FL,2016-10-15
0.4714430785573904,0.5663732665961451,0.5189240621776873,0.7493333333333333,FL,2016-10-16
0.4708703244238583,0.5652937457734744,0.5182547604877134,0.7543333333333333,FL,2016-10-17
0.4698285719442103,0.5637382550042391,0.5164111256725527,0.7286666666666667,FL,2016-10-18
0.4677951155150318,0.5618428013042186,0.5141512017529801,0.7013333333333334,FL,2016-10-19
0.465610879303709,0.5590205197206899,0.5120192537577269,0.672,FL,2016-10-20
0.47065545396186836,0.563573268473684,0.5170872629637844,0.7356666666666667,FL,2016-10-21
0.4735401796928413,0.5664321282415238,0.5193071114012398,0.7543333333333333,FL,2016-10-22
0.46901638860763595,0.5641575237368909,0.5167598657139272,0.726,FL,2016-10-23
0.4649014633013179,0.5601914691655684,0.5123011728974605,0.6743333333333333,FL,2016-10-24
0.46084661612429745,0.5563476729283156,0.5079702604935797,0.6126666666666667,FL,2016-10-25
0.45816556497572697,0.5522458801402226,0.5052417883345037,0.5843333333333334,FL,2016-10-26
0.46038003694922675,0.5546632921772908,0.5072988986138877,0.6066666666666667,FL,2016-10-27
0.45719521893219983,0.5519638406273938,0.5041015880271789,0.562,FL,2016-10-28
0.4573295638330674,0.5514902569487218,0.503998676871154,0.5596666666666666,FL,2016-10-29
0.4582835603714086,0.5527955620732465,0.5054104872229962,0.5803333333333334,FL,2016-10-30
0.45776725781930416,0.5524555495428622,0.5040935438813126,0.5656666666666667,FL,2016-10-31
0.46248009973263654,0.5567650369351146,0.5091995041988863,0.6313333333333333,FL,2016-11-01
0.4633328285448361,0.5571971375258554,0.5097279374404564,0.6383333333333333,FL,2016-11-02
0.4612643417481702,0.5550829425174968,0.5076463794881063,0.6093333333333333,FL,2016-11-03
0.46027835839197645,0.554987711726765,0.5066640514798469,0.5943333333333334,FL,2016-11-04
0.460024987549885,0.5543699124052635,0.506393372353386,0.587,FL,2016-11-05
0.45974482381689824,0.5549580325021481,0.50640907511912,0.5836666666666667,FL,2016-11-06
0.4593551951170525,0.5553194838691293,0.5063096422341051,0.586,FL,2016-11-07
0.45785583172953587,0.555243041419768,0.506229573554099,0.5833333333333334,FL,2016-11-08
